customer_id,first_name,last_name,dob,ssn_hash,country_of_birth,citizenship,onboarded_date,kyc_status,kyc_reviewed_at,branch_id,created_at,updated_at
CUST000232,Molly,Murray,1965-06-03,32d2e6e390a4b3d6b72a433571119d4e2727eb9e0f54dc544e08cb19029b7bba,US,US,2020-02-07,PENDING,,BR0012,2020-02-07 15:59:13,2020-02-07 16:47:23
CUST000233,Brian,Stone,1957-03-11,06ee0e31f7b29dd5501823bd55ce44764ccf2cf9826a6ff7a6d19ace8b4d40af,US,US,2023-04-15,APPROVED,2023-04-27,BR0004,2023-04-15 11:22:46,2023-04-15 18:10:48
CUST000234,Cindy,Jimenez,1976-11-26,57183138540920f2e208dea66da5d767a03b0e6090d0e0f5c39cc7f55d37ca3a,US,US,2022-07-05,APPROVED,2022-08-12,BR0001,2022-07-05 08:54:10,2022-07-05 11:15:59
CUST000235,Scott,Williams,1974-07-16,17fa8f3d8f0fe71fb83c5ae9d11f5bc0937a77e6e3d320341ece1a4816fac51f,US,US,2020-06-28,APPROVED,2020-08-06,BR0013,2020-06-28 11:53:44,2020-06-28 20:02:08
CUST000236,Joseph,Anderson,1986-10-10,2ce45f125dd9debae8bbfa2c9b934a77625b4600a33a53874478f434894f907e,IN,US,2022-03-28,APPROVED,2022-05-20,BR0014,2022-03-28 12:11:04,2022-03-28 21:53:18
CUST000237,Keith,Gilmore,1953-07-13,f8805c9a0ba3cdcc5618049e8484a05d9b5da58d38a229fb0bfd463ab6c0cd22,US,US,2020-02-09,PENDING,,BR0008,2020-02-09 17:48:12,2020-02-09 11:08:10
CUST000238,Todd,Johnson,1976-09-21,225eec6f882f2f579828b1fe05d14f04a2ce4ab582bbdd1c1ecf6e48c2159446,GB,US,2022-08-08,APPROVED,2022-09-02,BR0014,2022-08-08 06:59:33,2022-08-08 10:29:31
CUST000239,Crystal,Lloyd,1953-05-06,f60b39272ed99a12a1014a28ca6d69c6f8ff2bcee93abf89df3e816df86a53f1,US,US,2021-10-19,APPROVED,2021-12-18,BR0016,2021-10-19 19:55:08,2021-10-19 18:18:13
CUST000240,Jennifer,Collins,1997-03-01,31357a7f4fe8fe4a0edfa578cd7694cfab65bf34c9cd64e0741878e2e7301d36,US,US,2021-12-26,APPROVED,2022-01-10,BR0009,2021-12-26 19:05:28,2021-12-26 19:42:09
CUST000241,Alexander,Russell,1970-01-01,435364a6fafd5068b7fd740656bdaf64afb4d014b18c83da58a3964d248aa525,GB,US,2023-10-11,APPROVED,2023-12-01,BR0020,2023-10-11 14:18:45,2023-10-11 08:27:19
CUST000242,Jeffrey,Skinner,1962-04-24,61cce659424c765243a9b76722aa44438182edf3c9f3922465ae251a80fc42d5,US,US,2021-02-14,PENDING,,BR0007,2021-02-14 20:11:29,2021-02-14 21:42:57
CUST000243,Daniel,Valentine,1984-11-03,e15e8222e7def8842eb3eb061ef783b1dead5948da963ec938c6da542223068c,US,US,2022-12-08,APPROVED,2023-01-05,BR0009,2022-12-08 15:11:39,2022-12-08 07:52:17
CUST000244,Deborah,Moore,1988-06-13,d0782b3bb00824258c12dc4c7b86fce39d13b85d887cb123d6a7f34092ffceba,US,US,2020-05-23,APPROVED,2020-06-25,BR0003,2020-05-23 21:39:39,2020-05-23 12:11:19
CUST000245,Sarah,Carter,1966-05-25,673bd86a6e4ed03ec340798bcf6b9058649a211d6633bfc4fa930584137d8946,US,US,2020-03-26,APPROVED,2020-04-24,BR0003,2020-03-26 21:10:14,2020-03-26 14:22:27
CUST000246,Janice,Perry,1980-01-29,6245351eb05acc68b6fc4482f217acc9d50a58d95971dc9a61c3c6d9ce0e4e01,US,US,2021-02-07,APPROVED,2021-03-08,BR0012,2021-02-07 15:49:34,2021-02-07 17:47:14
CUST000247,Timothy,Kennedy,1983-12-16,2fee3f32b15df89c3bf910364424108ee09e48ca89c0024dad4c697b7be4ce77,US,US,2020-10-08,APPROVED,2020-10-26,BR0007,2020-10-08 22:27:46,2020-10-08 14:04:41
CUST000248,Stephen,Thomas,1951-02-01,1acf5f4e908ded6a934080d3795b69fcab85064691080ccbbebaca65d64b9995,US,US,2020-01-08,EXPIRED,2020-03-04,BR0016,2020-01-08 14:11:05,2020-01-08 18:46:17
CUST000249,James,Greene,1971-01-13,9c33d11ca61564f08248ecc5c2d36b5f4adbaece201db4e0401afcec87d6eed1,US,US,2021-10-20,REJECTED,2021-12-13,BR0016,2021-10-20 08:16:43,2021-10-20 19:03:19
CUST000250,Julie,Taylor,1993-11-05,52f01fe45f8c41405f2df46d67c23def86b74f749d5fe5f32910d9081772262b,US,US,2023-08-20,EXPIRED,2023-09-08,BR0017,2023-08-20 14:17:13,2023-08-20 20:03:25
CUST000251,Chad,Barton,1983-08-29,a0d79f4abcbb083ec9f18cc8e6bdff53391afbfcb8ef90804cfdb898f02b09fd,US,US,2020-06-18,APPROVED,2020-08-12,BR0014,2020-06-18 20:08:43,2020-06-18 18:48:14
CUST000252,Melissa,Morgan,1986-04-04,e52457c19f44cf633f769c6949a2f32c5415aa2dd0c09d74e4c3ff004dc278a5,US,US,2023-02-08,APPROVED,2023-04-06,BR0012,2023-02-08 22:47:38,2023-02-08 07:03:09
CUST000253,Kristin,Adams,1990-08-16,929e4ae9eaca79b0fbb7b3d1e119dbf462fc25c102c520f51c5951c147676841,US,US,2022-09-01,PENDING,,BR0010,2022-09-01 16:02:44,2022-09-01 20:41:53
CUST000254,Aaron,Barber,2000-06-05,f4265bb0e9fa9154e6d6f6d011c84207d4e9fe9de6516daf819dfdf23d19e624,IN,US,2022-02-28,APPROVED,2022-03-27,BR0011,2022-02-28 07:14:45,2022-02-28 13:28:17
CUST000255,Mary,Carpenter,1988-02-11,640bee8b4c77ef78157085eb310fb637bcae304096740e55c4ef06724b5520e4,US,US,2023-04-28,APPROVED,2023-05-24,BR0007,2023-04-28 06:52:25,2023-04-28 21:44:50
CUST000256,Donna,Grimes,1960-10-15,15cd434f9edfe6c48595ce63f26782f99dd0c43b28b7ed9ae309d2ebd811f94d,US,US,2023-01-28,APPROVED,2023-02-24,BR0003,2023-01-28 06:49:32,2023-01-28 20:32:41
CUST000257,Sean,Washington,1995-06-29,d3e011d37d908315a174e0b4eed6fff915d6b110ebde561fa0f2df0dff859c7c,US,US,2022-06-02,APPROVED,2022-06-24,BR0013,2022-06-02 21:48:13,2022-06-02 19:13:19
CUST000258,Martin,Hines,1965-03-06,69783027aa75135303afbe33dd35674d2afcf9fea810ee7c5d8236cb4b79ee2f,JP,JP,2023-11-28,APPROVED,2024-01-22,BR0001,2023-11-28 16:51:40,2023-11-28 16:54:01
CUST000259,Nicholas,Cantu,1977-02-26,7858cee84f5de5fcb7910ff7fb47e97887b889b076677e5b22ffbae84336f6c9,US,US,2023-03-16,APPROVED,2023-04-30,BR0018,2023-03-16 19:48:44,2023-03-16 08:34:55
CUST000260,Molly,Pollard,1986-01-07,8eefd7e5ce50d07bc6eeea04132366b123ae3cc775cab6a784af167f4175508c,US,US,2023-10-31,PENDING,,BR0002,2023-10-31 08:25:48,2023-10-31 11:36:59
CUST000261,John,Reyes,1951-05-01,23baa3a2965de7aa1f3f5ab2c8b67e6a3622d262ddfe0f1f6ec025b93a4fd1d2,US,US,2022-08-30,APPROVED,2022-10-19,BR0019,2022-08-30 11:31:07,2022-08-30 10:26:44
CUST000262,Melissa,Jenkins,1978-12-19,d6945d56ba26fc900a5a8d022d779ed2315939e2ac52d388bd76a4ac027586ac,US,US,2021-02-22,REJECTED,2021-03-24,BR0014,2021-02-22 15:39:16,2021-02-22 11:25:37
CUST000263,Louis,Kennedy,1976-03-11,4d5964658ea8e686a2a49350797386ad34b77a7890c05d13a51e39dea1c889af,US,US,2020-11-20,APPROVED,2020-12-28,BR0003,2020-11-20 13:20:19,2020-11-20 06:07:18
CUST000264,Robin,James,1982-03-10,623188105e4b523ec509d158a5c108b0c5f4a0080d0b900a7c7e8539f9377466,US,US,2023-03-05,EXPIRED,2023-03-30,BR0020,2023-03-05 16:52:34,2023-03-05 20:12:00
CUST000265,Vanessa,Sparks,1983-01-02,fcf397b9cafafe5631d302a6f74db9e13186332bc23646f51e893e43e5373d94,US,US,2021-06-14,EXPIRED,2021-07-02,BR0009,2021-06-14 13:51:03,2021-06-14 10:50:55
CUST000266,Denise,Hernandez,1956-10-04,706d3ab7ae70fa605efec1203eabc46088693342595fef5ab70852c7b27aa977,US,US,2022-08-13,PENDING,,BR0013,2022-08-13 18:41:17,2022-08-13 13:43:07
CUST000267,Tammie,Martinez,1980-11-02,60bf2c7552b3ef24c016572d19d929d579cb862ce6b7f7db7dc67891b92d96b1,US,US,2023-08-15,APPROVED,2023-08-22,BR0019,2023-08-15 10:57:54,2023-08-15 22:05:21
CUST000268,Tammy,Rivera,1950-02-18,857a8300999c4c8e2b86606a0feecc5d8d5aa462d73809540c7d1647fc08dec3,US,US,2021-02-14,APPROVED,2021-02-18,BR0010,2021-02-14 07:28:56,2021-02-14 07:13:01
CUST000269,Craig,Kirk,1996-01-15,12326cb3ab4a7265204579d01b42b946b44a466690385ceaec18500f1558c4b3,US,US,2023-07-13,APPROVED,2023-09-09,BR0006,2023-07-13 18:09:33,2023-07-13 11:38:26
CUST000270,Cory,Lozano,1999-05-15,68fd6be57f1f689ac122708c08cf5dae92c8a434b2312da71aff777a2c9f80f7,US,US,2020-12-23,EXPIRED,2021-02-15,BR0001,2020-12-23 20:09:33,2020-12-23 22:42:37
CUST000271,Alexis,Thomas,1980-05-27,3369ef15a2a1e9043d7b92000a4eac3ff722581640b31a51540ccccf38f6b676,MX,MX,2023-03-04,APPROVED,2023-04-14,BR0014,2023-03-04 06:27:59,2023-03-04 09:46:38
CUST000272,Monica,Booker,1984-07-12,54628bd2646ee9894907cfd8d3f075cfa5af6b3da724220e938cf7cb71e16f8a,US,US,2020-08-14,APPROVED,2020-08-23,BR0017,2020-08-14 10:53:01,2020-08-14 13:39:07
CUST000273,Charles,Harrington,1990-12-08,fef70310d5caf898ab5507f6ff6d5bfd6d439ac84669c07798539fcc6982cb5b,MX,US,2020-04-27,EXPIRED,2020-05-10,BR0009,2020-04-27 12:20:51,2020-04-27 18:40:41
CUST000274,Joseph,Hanson,1966-07-01,207bea9576c40d98a050d16152154fdccc20b2b05b481dc195d35d7de36d7896,MX,US,2023-08-08,APPROVED,2023-10-05,BR0001,2023-08-08 15:51:42,2023-08-08 10:19:10
CUST000275,Raymond,Miller,1983-07-20,1a8aa7e8a818fb55daaa67d9e24357408fcc464075bd25d7d31de463a928f3d8,US,US,2021-03-17,APPROVED,2021-03-23,BR0012,2021-03-17 13:00:11,2021-03-17 14:36:28
CUST000276,Mark,Craig,1986-05-05,162c1c7880eb91be987f2961cc0ef2fbfc619244640a4bf5310cb5f3f8f94007,US,US,2020-05-01,APPROVED,2020-06-19,BR0010,2020-05-01 13:24:20,2020-05-01 10:54:48
CUST000277,Amanda,Finley,1977-08-30,5f9e2292c5a51a23d06569a33500bdad9bf563ed50eb9f9042749faa1490471c,US,US,2020-03-28,APPROVED,2020-05-16,BR0003,2020-03-28 20:50:23,2020-03-28 14:43:01
CUST000278,Courtney,Clay,1971-10-22,008232ad41d2c4ccfe6f2eeb5813f179bd7a22483a5325823269e6a166327293,US,US,2022-03-31,PENDING,,BR0004,2022-03-31 17:55:45,2022-03-31 20:31:15
CUST000279,Tony,Weaver,1996-06-14,354187ffdfe8e748d1c8357e85a4cef79201f634044e4d85cc3dc05cce64ece9,US,US,2022-01-27,APPROVED,2022-02-09,BR0002,2022-01-27 18:25:51,2022-01-27 20:38:49
CUST000280,Christina,Young,1997-06-15,f55c93b027d6cb96acce18cf0d4a819a7091a094dfe656594149a566908b2920,US,US,2022-04-16,APPROVED,2022-05-10,BR0006,2022-04-16 10:47:03,2022-04-16 14:11:38
CUST000281,Gabrielle,Mitchell,1997-01-18,4e7af7a6844d31a3f69e00fcdf924777efd3677e4eb252400eddd828e61572bf,GB,US,2022-03-04,APPROVED,2022-03-05,BR0003,2022-03-04 20:59:36,2022-03-04 19:11:12
CUST000282,Jeremy,Davis,1980-12-05,6893cfe52be1922aca53a1a850411557b3a76ebf8cb00f4db24747fe3d711a30,GB,US,2022-02-12,EXPIRED,2022-03-22,BR0008,2022-02-12 12:20:48,2022-02-12 21:55:25
CUST000283,Tiffany,Hodges,1999-11-18,ab486490d7cf2da0c32e9e64c23042ce2accbf269822908b4f9131bdbc257e16,US,US,2022-11-21,APPROVED,2022-12-03,BR0010,2022-11-21 09:15:16,2022-11-21 22:11:03
CUST000284,Jane,Garcia,1996-12-11,9d2ef42b28295a62ddf89e4501898e1a55d2b64d0a6f4e711b5f4fda71fa6ebb,US,US,2021-05-31,EXPIRED,2021-06-13,BR0020,2021-05-31 08:09:08,2021-05-31 18:00:01
CUST000285,Garrett,Evans,1950-05-25,979289719bf52e16d86247b92ae22fc9629bc9d7ec34d91b85e599c1926b0cba,US,US,2020-05-17,APPROVED,2020-06-29,BR0005,2020-05-17 08:50:19,2020-05-17 13:54:02
CUST000286,Anthony,Nguyen,1975-07-03,a4e3ce0fb3d94e1f0701ec40db4b74229d6ce02935ce6163fc5379e7645b84dd,US,US,2023-03-02,APPROVED,2023-03-04,BR0011,2023-03-02 10:57:40,2023-03-02 21:08:02
CUST000287,Brian,Howard,1998-06-17,3e719c372f617d1de09979930fb0f7628819a71a958ec2c627596bb54d61463d,US,US,2022-06-10,EXPIRED,2022-07-05,BR0010,2022-06-10 06:21:39,2022-06-10 10:03:33
CUST000288,Ryan,Sanchez,1966-05-22,6e15a27c40ad86ef1398fddb4f1303a901cb535099c07df0fb3628ecc0f01073,US,US,2021-04-24,APPROVED,2021-06-23,BR0020,2021-04-24 09:39:16,2021-04-24 18:08:58
CUST000289,Robert,Maldonado,2000-12-28,9e5c00609bbd39357b61a5a91858564300bd0552c783b54af751a5fd88a914e4,IN,DE,2023-01-22,APPROVED,2023-02-17,BR0003,2023-01-22 21:42:23,2023-01-22 13:40:59
CUST000290,Hector,Thompson,1950-04-02,a8318ace505e050f2b19d6f70ff7eb93d5819873c8b507a0ce7492958e198f5f,US,US,2022-07-08,EXPIRED,2022-09-06,BR0016,2022-07-08 10:48:48,2022-07-08 15:54:54
CUST000291,Chelsea,Reyes,1950-08-09,d0f33d236984d72edfe94299c746e370709db5255b1c61649a92b8b26de5d82e,US,US,2021-09-27,APPROVED,2021-10-05,BR0008,2021-09-27 08:42:12,2021-09-27 21:42:39
CUST000292,Felicia,Jimenez,1978-04-30,da4d45b8584dbdc44f7500c4b1ff2e0dd7f83841ba304ed759c7d48312579b78,US,US,2022-04-09,APPROVED,2022-05-11,BR0003,2022-04-09 21:22:03,2022-04-09 13:26:05
CUST000293,Brandy,Hall,1966-02-02,84179dc8e5d96d7ca606e640e37286289e5a8a75c345bd0e817468610a051437,JP,JP,2020-04-03,APPROVED,2020-05-13,BR0019,2020-04-03 12:33:30,2020-04-03 12:13:29
CUST000294,Dana,Stevens,1953-08-14,295bf0cc361e5bc223211dace6aeb5eb48fd80adfa84b7ed4710f08f7782b048,US,US,2021-01-24,APPROVED,2021-03-20,BR0010,2021-01-24 06:49:17,2021-01-24 21:27:01
CUST000295,Elizabeth,Nolan,1989-10-29,b748cf2f4b6191c23af0abb4148f642ea371f445ad1b25ba0c5d8aaa63e9c44a,US,US,2022-12-31,APPROVED,2023-01-21,BR0014,2022-12-31 16:04:49,2022-12-31 08:50:30
CUST000296,Steven,Roberts,1953-01-22,7fc41df9360c2699710432a3e035a25e620f5d7678249d44a0b4e51f3741d097,US,US,2023-11-11,EXPIRED,2023-12-26,BR0018,2023-11-11 17:05:17,2023-11-11 17:24:12
CUST000297,Amy,Jones,1972-12-12,150c4bf7d3c56753fd2d61b491ffe4d4fa43737a297b8029bea5f7f9a6196e3e,US,US,2020-03-17,EXPIRED,2020-04-09,BR0012,2020-03-17 08:46:47,2020-03-17 09:20:57
CUST000298,Sierra,Huerta,1990-07-17,2b475d2724889b1e537ce11aae6b2fbbb7ff32232670ed58717e1e9b4f4dc55d,US,US,2021-06-18,APPROVED,2021-07-12,BR0013,2021-06-18 07:41:31,2021-06-18 21:00:03
CUST000299,Kevin,Hayden,1975-07-29,9a62d1ed72aa4d39bb63f7038fffe58b0eb175e9cac68adc59404462cfd073ca,US,US,2020-01-25,EXPIRED,2020-03-11,BR0004,2020-01-25 14:01:48,2020-01-25 13:38:59
CUST000300,Hannah,Bryant,1998-12-24,8623040d1638b56c34a53f803b58ad4d5c8b0bbfbceaa8d8f2ec2e2b64db11df,US,US,2020-11-03,APPROVED,2020-11-05,BR0013,2020-11-03 11:49:47,2020-11-03 07:15:32
CUST000301,Kevin,Kidd,1983-05-09,418fd6b439a6f5e3a40a6b2e2a3812ee9f6449739e089b4fbaa6cfc0b06d3f70,US,US,2023-01-20,EXPIRED,2023-02-07,BR0015,2023-01-20 06:09:25,2023-01-20 16:10:38
CUST000302,Melissa,Rodriguez,1980-04-26,0cb301c56664f342f5a2813d374a475e21c25114198c543da29ccb9bfcb1841a,US,US,2020-07-05,APPROVED,2020-08-20,BR0008,2020-07-05 16:46:26,2020-07-05 10:12:03
CUST000303,Patrick,Howard,1967-01-13,5a29fa298da913127f7d53c1b4dd60c64b1c42cdddaa24ae8ab7c340e038cd2e,US,US,2023-05-24,APPROVED,2023-05-26,BR0014,2023-05-24 21:02:32,2023-05-24 21:02:38
CUST000304,Kenneth,Lyons,1965-02-02,955c73229180571a65015c9756118843a081d178b1b0876dabdfceaf959b6d50,US,US,2020-03-26,PENDING,,BR0010,2020-03-26 13:05:05,2020-03-26 12:43:54
CUST000305,Andrew,Greer,1963-01-12,a1228b66e1e2d535177a3f90edb840cc8d68a964f259323a3d70cf99a8796cec,US,US,2022-03-10,APPROVED,2022-04-14,BR0018,2022-03-10 07:21:10,2022-03-10 18:15:11
CUST000306,Randy,Smith,1960-09-14,a932dbda0f70d583e410fc6b42824e6e6e1bd3af99767e53a5e30ba8e8e555bf,DE,DE,2020-08-17,EXPIRED,2020-09-05,BR0005,2020-08-17 06:20:14,2020-08-17 21:43:00
CUST000307,Michelle,Osborne,1992-09-16,8a2a3eb629ecec06a87d2b6629b6cd5a052badf94c04c67d2e63e6d25946cb24,US,US,2022-09-05,APPROVED,2022-09-24,BR0018,2022-09-05 10:58:40,2022-09-05 12:05:28
CUST000308,Teresa,Lozano,1955-09-13,5ed330a44d49931e57dde96151d27c5e3ddc5170a7e0ea87519ec6fdaac1d163,US,US,2021-08-16,APPROVED,2021-09-22,BR0014,2021-08-16 21:51:24,2021-08-16 19:08:55
CUST000309,Julie,Wall,1986-07-22,de0483f1424e24c453efc43cf388a2291959c9defe45c41ad3d602daff63cdb4,US,US,2021-01-04,APPROVED,2021-02-10,BR0008,2021-01-04 06:08:47,2021-01-04 18:04:47
CUST000310,Rebecca,Parsons,1997-12-18,468375e4c25cccebfed378faba5b651263a5095325465ce9960b49fc36aea530,US,US,2021-09-09,APPROVED,2021-11-01,BR0007,2021-09-09 18:33:25,2021-09-09 07:21:59
CUST000311,Jerry,Pham,1954-08-26,78fb301eef970fd8b0ce646010a02e1a8aa9257522e32d51ae49d770833de26b,US,US,2022-03-17,APPROVED,2022-04-02,BR0002,2022-03-17 10:46:33,2022-03-17 08:41:40
CUST000312,Jeffery,Lee,1988-06-25,d56890688d02932cf6f3f18deb49bb5125a71aef743115ce237dce307ab9f66d,US,US,2021-06-29,APPROVED,2021-07-07,BR0019,2021-06-29 09:10:03,2021-06-29 13:40:01
CUST000313,John,Campos,1962-11-05,da76e168d164a6b5cad86030e9b4d13fd397a623a69d27d4b437365fe4e90a3e,US,US,2022-01-18,APPROVED,2022-02-09,BR0015,2022-01-18 17:36:29,2022-01-18 17:14:54
CUST000314,Katrina,Becker,1960-01-22,eb5c9cac319760be9f79b482b571786ff84270a6c0f49413e0a0a7adbe570b1f,US,US,2023-03-23,EXPIRED,2023-03-27,BR0002,2023-03-23 10:55:29,2023-03-23 17:58:52
CUST000315,Derrick,Davis,1994-03-25,520bb3c2bfc429a15480e5c92ffc0ff34f6ebc2d3d6c0d7aac4b211a54fccbda,US,US,2021-08-28,EXPIRED,2021-09-15,BR0002,2021-08-28 16:18:47,2021-08-28 15:44:18
CUST000316,Courtney,Williams,1979-07-21,efc644ecbe77162f7a886eb89bc2db3a5c26af2a4237112a4db77ec701325232,US,US,2021-04-07,APPROVED,2021-04-09,BR0018,2021-04-07 18:22:40,2021-04-07 17:33:13
CUST000317,Kristina,Johnson,1975-06-05,fc7f47706c99476260fca73955078250864adccd7cc7da69addba23e2062d02f,US,US,2021-08-03,REJECTED,2021-08-29,BR0005,2021-08-03 09:31:39,2021-08-03 21:03:20
CUST000318,Michael,Anderson,1986-07-20,a285dac5a9031942bc947049e286e69e2e7aefcc061bc6d165fe1f4ba966323a,MX,US,2022-02-18,APPROVED,2022-02-25,BR0010,2022-02-18 19:01:28,2022-02-18 06:18:28
CUST000319,Renee,Murphy,1963-11-03,f7d1f333e362b8fc28c5868305482478937547e2166eaf4b53cf25359a709515,US,US,2022-05-14,APPROVED,2022-06-06,BR0017,2022-05-14 17:01:04,2022-05-14 17:12:43
CUST000320,Robert,Gonzalez,1950-05-24,f2377d58043528f9c8b3266dfdda00a398b18d12368ac99b297512dc38c1fee8,US,US,2020-05-19,APPROVED,2020-06-29,BR0004,2020-05-19 16:27:03,2020-05-19 17:33:28
CUST000321,Kristin,Walter,1955-07-20,8c6012c38fc9d393c702c0161bb21794e3e0cd1ae7315a840649281386735396,US,US,2022-02-04,APPROVED,2022-02-09,BR0010,2022-02-04 20:36:16,2022-02-04 07:45:24
CUST000322,Michael,Shaw,1973-09-14,d45ef8568ad7c3bc8426dbf514be1e9eaa3ab55efd16c45d9759b2c04bc7359e,US,US,2022-01-19,APPROVED,2022-02-09,BR0011,2022-01-19 20:07:36,2022-01-19 08:48:41
CUST000323,Joseph,Martin,1997-01-27,0d961d270e7d96ccb43e59063bb79b7e527ae64bf7bc8c0e590a63a23b143729,US,US,2023-07-30,EXPIRED,2023-09-16,BR0014,2023-07-30 16:24:56,2023-07-30 09:35:15
CUST000324,Robin,Raymond,1967-06-24,e42e9a6790ad7ecdb6f526792efd53897840cd391097f3f5f5f02219659bcc52,US,US,2021-10-23,PENDING,,BR0013,2021-10-23 06:23:43,2021-10-23 20:03:49
CUST000325,Tammy,Phillips,1966-08-31,a9f83a899a4150a4f2d88c8941facd2c102dc1a36417790a9aacf9ddde4bd19f,JP,JP,2021-05-13,REJECTED,2021-06-13,BR0009,2021-05-13 13:54:00,2021-05-13 09:36:11
CUST000326,Monica,Brock,1964-09-16,0b798342af2be59649cd9af7e5efa7e7a74b35883d022c96831f9e4ac3eb7294,US,US,2020-02-23,EXPIRED,2020-03-10,BR0020,2020-02-23 21:13:50,2020-02-23 10:13:36
CUST000327,Taylor,Jones,1986-04-28,1cccb8639b4b4f09dda417ed36b535c6fcbff0f9974d078c22812cc30e3a8102,US,US,2021-08-16,APPROVED,2021-09-21,BR0006,2021-08-16 18:59:51,2021-08-16 20:24:39
CUST000328,Karen,Perez,1966-10-06,9db685ca25a8de9a8c31e40494fe5e1eec74491bec396d8a989c36bc13a3bd97,US,US,2021-06-13,APPROVED,2021-06-29,BR0018,2021-06-13 16:41:09,2021-06-13 07:08:15
CUST000329,Erica,Craig,1966-05-12,f7e5f8514c7eeb7f25fe201d718cd3e54d94fef2d00fcc993ad0c7b14515ea07,US,US,2020-02-15,EXPIRED,2020-02-16,BR0008,2020-02-15 11:33:17,2020-02-15 15:08:13
CUST000330,Ray,Singleton,1976-08-21,f05734e256df0e01d340bacc658b8d2f56e523115f4c030f36a93493d7c5739a,US,US,2022-10-11,EXPIRED,2022-11-14,BR0016,2022-10-11 16:52:20,2022-10-11 08:21:53
CUST000331,Angela,Davis,1974-02-09,c9724c459eca7f772a9b50d7ee7d291aa5bbedec2235767a3c2bb8f9a50f90da,US,US,2023-11-15,APPROVED,2024-01-13,BR0019,2023-11-15 08:12:35,2023-11-15 13:07:01
CUST000332,Ralph,Baker,1950-05-04,48a16878a0fe10af382d7c6551140e26ab7f1161176d6d60ee500620b9ac81cf,US,US,2022-03-17,APPROVED,2022-03-27,BR0005,2022-03-17 21:28:29,2022-03-17 20:13:13
CUST000333,David,Richardson,1956-10-07,6387d47f4a0883878bbcabafc4c57c716f146022cb8cadc4f6d1a304cb11d4e1,US,US,2022-04-29,PENDING,,BR0010,2022-04-29 21:01:59,2022-04-29 20:00:13
CUST000334,Kaitlyn,Baker,2000-02-09,7eda22230ea18ba0e528c5a6e465b1a7eb1eeef8dc39cd4c0d5a494fedd1fb3b,US,US,2022-01-11,APPROVED,2022-01-14,BR0006,2022-01-11 22:50:19,2022-01-11 10:40:18
CUST000335,Parker,Little,1957-08-11,07185e92333dfd37c776b897f7af23179a6b3d47059dd02e6daa9e890140f906,US,US,2020-03-18,EXPIRED,2020-04-07,BR0016,2020-03-18 14:01:43,2020-03-18 19:30:50
CUST000336,Nathan,Leonard,1982-11-29,5afc3aff57162925e1406e8a11bc4cd48d180eebda3406cdb7c1b4457b7f83a6,US,US,2022-11-03,APPROVED,2022-11-12,BR0014,2022-11-03 11:00:53,2022-11-03 07:15:45
CUST000337,Thomas,Harvey,1986-04-27,9dc2ea95a0495e3ec9bbb2791d7f3aca73a2ea6091944c8c447bbfa3a60bb49a,MX,FR,2021-01-26,APPROVED,2021-03-24,BR0003,2021-01-26 15:36:28,2021-01-26 14:20:38
CUST000338,Sherry,Murphy,1993-07-29,a036c519853bf5e62254d04125cf5eef32c8b3674d0027bc92490846fcba6855,US,US,2023-08-16,EXPIRED,2023-10-15,BR0019,2023-08-16 14:53:38,2023-08-16 08:16:38
CUST000339,Chelsea,Holland,1995-05-28,6c22b4730695b84a9199aeeec41a1cc30d7b3df76ff14e5733709bf2d872157b,US,US,2022-05-26,APPROVED,2022-07-22,BR0010,2022-05-26 12:09:52,2022-05-26 19:49:55
CUST000340,Cynthia,Marshall,1989-02-28,c92f34a8248a4c372d018b92a3971353241d797f18c298bcf91a0ea4cc1ab025,US,US,2021-08-31,APPROVED,2021-09-15,BR0004,2021-08-31 10:06:10,2021-08-31 08:42:55
CUST000341,Jacqueline,Banks,1959-05-12,7e537ae7d9aa7f8b09e8689e3ad3a9920810e9ece777c41ac7e40d982b93a1b2,US,US,2021-11-06,EXPIRED,2021-11-28,BR0001,2021-11-06 08:11:43,2021-11-06 20:27:47
CUST000342,Darryl,Williams,1964-08-27,6197fa41b6f37d41046dafcfc8d7487dc7a6ba4dbf526e547e147478201c7044,IN,US,2020-10-09,APPROVED,2020-11-10,BR0011,2020-10-09 18:45:29,2020-10-09 22:44:31
CUST000343,Benjamin,Ferrell,1955-10-06,976a92133ff3afc613f257e2d90cb536746b2c58b68d841e7dcffedcba6538e7,US,US,2022-11-18,REJECTED,2023-01-16,BR0017,2022-11-18 21:03:21,2022-11-18 15:04:24
CUST000344,Darren,Young,1996-11-05,084b64ce5f09def48d0d28867142b923eb778e85c469fc140e37c036d5103001,AU,AU,2020-04-12,APPROVED,2020-05-29,BR0019,2020-04-12 17:25:19,2020-04-12 20:47:36
CUST000345,Amanda,Price,1998-02-17,43940f4979ad3eccbf23a71f533354a4c5ac5dc10860a4a26f14ff0ac02513aa,US,US,2021-07-10,APPROVED,2021-07-31,BR0020,2021-07-10 14:36:49,2021-07-10 18:12:56
CUST000346,Nathan,Avery,1998-08-03,b3e90bf6d336725267debfa4184eec11f309e0698a1cf02bd041fa45fdbd1166,MX,US,2021-05-10,APPROVED,2021-05-20,BR0002,2021-05-10 07:36:56,2021-05-10 10:26:05
